benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(256, 256, 256, 10)",triton,1,"(4, 64, 8)",0.126005,0.6469
matmul,"(256, 256, 256, 10)",triton,1,"(4, 64, 16)",0.0754793,1.0799
matmul,"(256, 256, 256, 10)",triton,1,"(4, 64, 32)",0.130088,0.6265
matmul,"(256, 256, 256, 10)",triton,1,"(4, 64, 64)",0.0868113,0.9389
matmul,"(256, 256, 256, 10)",triton,1,"(4, 64, 128)",0.0763404,1.0677
matmul,"(256, 256, 256, 10)",triton,1,"(4, 128, 4)",0.128761,0.633
matmul,"(256, 256, 256, 10)",triton,1,"(4, 128, 8)",0.125922,0.6473
matmul,"(256, 256, 256, 10)",triton,1,"(4, 128, 16)",0.0874862,0.9317
matmul,"(256, 256, 256, 10)",triton,1,"(4, 128, 32)",0.15446,0.5277
matmul,"(256, 256, 256, 10)",triton,1,"(4, 128, 64)",0.0749375,1.0877
matmul,"(256, 256, 256, 10)",triton,1,"(4, 128, 128)",0.0802167,1.0161
matmul,"(256, 256, 256, 10)",triton,1,"(8, 4, 4)",0.0844589,0.965
matmul,"(256, 256, 256, 10)",triton,1,"(8, 4, 8)",0.0766477,1.0634
matmul,"(256, 256, 256, 10)",triton,1,"(8, 4, 16)",0.0656135,1.2422
matmul,"(256, 256, 256, 10)",triton,1,"(8, 4, 32)",0.0715226,1.1396
matmul,"(256, 256, 256, 10)",triton,1,"(8, 4, 64)",0.0696906,1.1695
matmul,"(256, 256, 256, 10)",triton,1,"(8, 4, 128)",0.0788314,1.0339
matmul,"(256, 256, 256, 10)",triton,1,"(8, 8, 4)",0.053341,1.528
matmul,"(256, 256, 256, 10)",triton,1,"(8, 8, 8)",0.0510969,1.5951
matmul,"(256, 256, 256, 10)",triton,1,"(8, 8, 16)",0.0555554,1.4671
matmul,"(256, 256, 256, 10)",triton,1,"(8, 8, 32)",0.0550269,1.4812
matmul,"(256, 256, 256, 10)",triton,1,"(8, 8, 64)",0.0546027,1.4927
matmul,"(256, 256, 256, 10)",triton,1,"(8, 8, 128)",0.0570571,1.4285
matmul,"(256, 256, 256, 10)",triton,1,"(8, 16, 4)",0.0582031,1.4004
matmul,"(256, 256, 256, 10)",triton,1,"(8, 16, 8)",0.0452546,1.8011
matmul,"(256, 256, 256, 10)",triton,1,"(8, 16, 16)",0.0469886,1.7346
matmul,"(256, 256, 256, 10)",triton,1,"(8, 16, 32)",0.0480335,1.6969
matmul,"(256, 256, 256, 10)",triton,1,"(8, 16, 64)",0.0487627,1.6715
matmul,"(256, 256, 256, 10)",triton,1,"(8, 16, 128)",0.0655102,1.2442
matmul,"(256, 256, 256, 10)",triton,1,"(8, 32, 4)",0.045691,1.7839
matmul,"(256, 256, 256, 10)",triton,1,"(8, 32, 8)",0.0469932,1.7344
matmul,"(256, 256, 256, 10)",triton,1,"(8, 32, 16)",0.0725312,1.1237
matmul,"(256, 256, 256, 10)",triton,1,"(8, 32, 32)",0.0671853,1.2132
matmul,"(256, 256, 256, 10)",triton,1,"(8, 32, 64)",0.0516748,1.5773
matmul,"(256, 256, 256, 10)",triton,1,"(8, 32, 128)",0.0563516,1.4464
matmul,"(256, 256, 256, 10)",triton,1,"(8, 64, 4)",0.1016,0.8022
matmul,"(256, 256, 256, 10)",triton,1,"(8, 64, 8)",0.0778572,1.0469
matmul,"(256, 256, 256, 10)",triton,1,"(8, 64, 16)",0.0553638,1.4722
matmul,"(256, 256, 256, 10)",triton,1,"(8, 64, 32)",0.0894856,0.9108
matmul,"(256, 256, 256, 10)",triton,1,"(8, 64, 64)",0.0565627,1.441
matmul,"(256, 256, 256, 10)",triton,1,"(8, 64, 128)",0.057333,1.4216
matmul,"(256, 256, 256, 10)",triton,1,"(8, 128, 4)",0.095051,0.8575
matmul,"(256, 256, 256, 10)",triton,1,"(8, 128, 8)",0.0820246,0.9937
matmul,"(256, 256, 256, 10)",triton,1,"(8, 128, 16)",0.0618331,1.3182
matmul,"(256, 256, 256, 10)",triton,1,"(8, 128, 32)",0.0926804,0.8794
matmul,"(256, 256, 256, 10)",triton,1,"(8, 128, 64)",0.0551332,1.4784
matmul,"(256, 256, 256, 10)",triton,1,"(8, 128, 128)",0.0609738,1.3367
matmul,"(256, 256, 256, 10)",triton,1,"(16, 4, 4)",0.093337,0.8733
matmul,"(256, 256, 256, 10)",triton,1,"(16, 4, 8)",0.0718074,1.1351
matmul,"(256, 256, 256, 10)",triton,1,"(16, 4, 16)",0.0606242,1.3445
matmul,"(256, 256, 256, 10)",triton,1,"(16, 4, 32)",0.0601204,1.3557
matmul,"(256, 256, 256, 10)",triton,1,"(16, 4, 64)",0.0589614,1.3824
matmul,"(256, 256, 256, 10)",triton,1,"(16, 4, 128)",0.0621038,1.3124
matmul,"(256, 256, 256, 10)",triton,1,"(16, 8, 4)",0.0444853,1.8322
matmul,"(256, 256, 256, 10)",triton,1,"(16, 8, 8)",0.0503334,1.6193
matmul,"(256, 256, 256, 10)",triton,1,"(16, 8, 16)",0.0475327,1.7147
matmul,"(256, 256, 256, 10)",triton,1,"(16, 8, 32)",0.0498229,1.6359
matmul,"(256, 256, 256, 10)",triton,1,"(16, 8, 64)",0.0484136,1.6835
matmul,"(256, 256, 256, 10)",triton,1,"(16, 8, 128)",0.0523264,1.5577
matmul,"(256, 256, 256, 10)",triton,1,"(16, 16, 4)",0.0447008,1.8234
matmul,"(256, 256, 256, 10)",triton,1,"(16, 16, 8)",0.0412656,1.9752
matmul,"(256, 256, 256, 10)",triton,1,"(16, 16, 16)",0.0423226,1.9258
matmul,"(256, 256, 256, 10)",triton,1,"(16, 16, 32)",0.041195,1.9786
matmul,"(256, 256, 256, 10)",triton,1,"(16, 16, 64)",0.0458872,1.7762
matmul,"(256, 256, 256, 10)",triton,1,"(16, 16, 128)",0.0491288,1.659
matmul,"(256, 256, 256, 10)",triton,1,"(16, 32, 4)",0.0405895,2.0081
matmul,"(256, 256, 256, 10)",triton,1,"(16, 32, 8)",0.0384864,2.1178
matmul,"(256, 256, 256, 10)",triton,1,"(16, 32, 16)",0.0418184,1.9491
matmul,"(256, 256, 256, 10)",triton,1,"(16, 32, 32)",0.0448173,1.8186
matmul,"(256, 256, 256, 10)",triton,1,"(16, 32, 64)",0.0465997,1.7491
matmul,"(256, 256, 256, 10)",triton,1,"(16, 32, 128)",0.0505788,1.6115
matmul,"(256, 256, 256, 10)",triton,1,"(16, 64, 4)",0.064075,1.272
matmul,"(256, 256, 256, 10)",triton,1,"(16, 64, 8)",0.0552262,1.4759
matmul,"(256, 256, 256, 10)",triton,1,"(16, 64, 16)",0.0535173,1.523
matmul,"(256, 256, 256, 10)",triton,1,"(16, 64, 32)",0.0644254,1.2651
matmul,"(256, 256, 256, 10)",triton,1,"(16, 64, 64)",0.0513367,1.5877
matmul,"(256, 256, 256, 10)",triton,1,"(16, 64, 128)",0.0499156,1.6329
matmul,"(256, 256, 256, 10)",triton,1,"(16, 128, 4)",0.0651396,1.2513
matmul,"(256, 256, 256, 10)",triton,1,"(16, 128, 8)",0.0595788,1.368
matmul,"(256, 256, 256, 10)",triton,1,"(16, 128, 16)",0.0516445,1.5782
matmul,"(256, 256, 256, 10)",triton,1,"(16, 128, 32)",0.063464,1.2843
matmul,"(256, 256, 256, 10)",triton,1,"(16, 128, 64)",0.0498958,1.6335
matmul,"(256, 256, 256, 10)",triton,1,"(16, 128, 128)",0.0528103,1.5434
matmul,"(256, 256, 256, 10)",triton,1,"(32, 4, 4)",0.0773157,1.0542
matmul,"(256, 256, 256, 10)",triton,1,"(32, 4, 8)",0.07016,1.1617
matmul,"(256, 256, 256, 10)",triton,1,"(32, 4, 16)",0.059008,1.3813
matmul,"(256, 256, 256, 10)",triton,1,"(32, 4, 32)",0.0573416,1.4214
matmul,"(256, 256, 256, 10)",triton,1,"(32, 4, 64)",0.0569415,1.4314
matmul,"(256, 256, 256, 10)",triton,1,"(32, 4, 128)",0.0522281,1.5606
matmul,"(256, 256, 256, 10)",triton,1,"(32, 8, 4)",0.042459,1.9197
matmul,"(256, 256, 256, 10)",triton,1,"(32, 8, 8)",0.0464731,1.7538
matmul,"(256, 256, 256, 10)",triton,1,"(32, 8, 16)",0.0516354,1.5785
matmul,"(256, 256, 256, 10)",triton,1,"(32, 8, 32)",0.0498524,1.635
matmul,"(256, 256, 256, 10)",triton,1,"(32, 8, 64)",0.0466942,1.7455
matmul,"(256, 256, 256, 10)",triton,1,"(32, 8, 128)",0.0464135,1.7561
matmul,"(256, 256, 256, 10)",triton,1,"(32, 16, 4)",0.0382012,2.1336
matmul,"(256, 256, 256, 10)",triton,1,"(32, 16, 8)",0.0353831,2.3035
matmul,"(256, 256, 256, 10)",triton,1,"(32, 16, 16)",0.0429906,1.8959
matmul,"(256, 256, 256, 10)",triton,1,"(32, 16, 32)",0.0451423,1.8055
matmul,"(256, 256, 256, 10)",triton,1,"(32, 16, 64)",0.0405547,2.0098
matmul,"(256, 256, 256, 10)",triton,1,"(32, 16, 128)",0.0401527,2.0299
matmul,"(256, 256, 256, 10)",triton,1,"(32, 32, 4)",0.0417356,1.9529
matmul,"(256, 256, 256, 10)",triton,1,"(32, 32, 8)",0.0372183,2.19
matmul,"(256, 256, 256, 10)",triton,1,"(32, 32, 16)",0.0374351,2.1773
matmul,"(256, 256, 256, 10)",triton,1,"(32, 32, 32)",0.0446922,1.8237
matmul,"(256, 256, 256, 10)",triton,1,"(32, 32, 64)",0.0402925,2.0229
matmul,"(256, 256, 256, 10)",triton,1,"(32, 32, 128)",0.0573439,1.4214
matmul,"(256, 256, 256, 10)",triton,1,"(32, 64, 4)",0.0684068,1.1915
matmul,"(256, 256, 256, 10)",triton,1,"(32, 64, 8)",0.0475409,1.7145
matmul,"(256, 256, 256, 10)",triton,1,"(32, 64, 16)",0.0415594,1.9612
matmul,"(256, 256, 256, 10)",triton,1,"(32, 64, 32)",0.0544877,1.4959
matmul,"(256, 256, 256, 10)",triton,1,"(32, 64, 64)",0.0398509,2.0453
matmul,"(256, 256, 256, 10)",triton,1,"(32, 64, 128)",0.0412473,1.976
matmul,"(256, 256, 256, 10)",triton,1,"(32, 128, 4)",0.0581551,1.4015
matmul,"(256, 256, 256, 10)",triton,1,"(32, 128, 8)",0.0495857,1.6438
matmul,"(256, 256, 256, 10)",triton,1,"(32, 128, 16)",0.0414513,1.9663
matmul,"(256, 256, 256, 10)",triton,1,"(32, 128, 32)",0.0549759,1.4826
matmul,"(256, 256, 256, 10)",triton,1,"(32, 128, 64)",0.0464618,1.7543
matmul,"(256, 256, 256, 10)",triton,1,"(32, 128, 128)",0.0446197,1.8267
matmul,"(256, 256, 256, 10)",triton,1,"(64, 4, 4)",0.0799416,1.0196
matmul,"(256, 256, 256, 10)",triton,1,"(64, 4, 8)",0.0641734,1.2701
matmul,"(256, 256, 256, 10)",triton,1,"(64, 4, 16)",0.0619733,1.3152
matmul,"(256, 256, 256, 10)",triton,1,"(64, 4, 32)",0.0529332,1.5398
matmul,"(256, 256, 256, 10)",triton,1,"(64, 4, 64)",0.049388,1.6503
matmul,"(256, 256, 256, 10)",triton,1,"(64, 4, 128)",0.0601229,1.3557
matmul,"(256, 256, 256, 10)",triton,1,"(64, 8, 4)",0.0385792,2.1127
matmul,"(256, 256, 256, 10)",triton,1,"(64, 8, 8)",0.0449331,1.814
matmul,"(256, 256, 256, 10)",triton,1,"(64, 8, 16)",0.0487497,1.6719
matmul,"(256, 256, 256, 10)",triton,1,"(64, 8, 32)",0.055725,1.4627
matmul,"(256, 256, 256, 10)",triton,1,"(64, 8, 64)",0.0490871,1.6604
matmul,"(256, 256, 256, 10)",triton,1,"(64, 8, 128)",0.0487574,1.6717
matmul,"(256, 256, 256, 10)",triton,1,"(64, 16, 4)",0.0456544,1.7853
matmul,"(256, 256, 256, 10)",triton,1,"(64, 16, 8)",0.0477825,1.7058
matmul,"(256, 256, 256, 10)",triton,1,"(64, 16, 16)",0.0409503,1.9904
matmul,"(256, 256, 256, 10)",triton,1,"(64, 16, 32)",0.0405768,2.0087
matmul,"(256, 256, 256, 10)",triton,1,"(64, 16, 64)",0.0420637,1.9377
matmul,"(256, 256, 256, 10)",triton,1,"(64, 16, 128)",0.0406876,2.0032
matmul,"(256, 256, 256, 10)",triton,1,"(64, 32, 4)",0.0350781,2.3236
matmul,"(256, 256, 256, 10)",triton,1,"(64, 32, 8)",0.035783,2.2778
matmul,"(256, 256, 256, 10)",triton,1,"(64, 32, 16)",0.0385423,2.1147
matmul,"(256, 256, 256, 10)",triton,1,"(64, 32, 32)",0.0411928,1.9787
matmul,"(256, 256, 256, 10)",triton,1,"(64, 32, 64)",0.0420675,1.9375
matmul,"(256, 256, 256, 10)",triton,1,"(64, 32, 128)",0.0407079,2.0022
matmul,"(256, 256, 256, 10)",triton,1,"(64, 64, 4)",0.0470876,1.731
matmul,"(256, 256, 256, 10)",triton,1,"(64, 64, 8)",0.041777,1.951
matmul,"(256, 256, 256, 10)",triton,1,"(64, 64, 16)",0.0421004,1.936
matmul,"(256, 256, 256, 10)",triton,1,"(64, 64, 32)",0.046713,1.7448
matmul,"(256, 256, 256, 10)",triton,1,"(64, 64, 64)",0.0395728,2.0597
matmul,"(256, 256, 256, 10)",triton,1,"(64, 64, 128)",0.04173,1.9532
matmul,"(256, 256, 256, 10)",triton,1,"(64, 128, 4)",0.0491806,1.6573
matmul,"(256, 256, 256, 10)",triton,1,"(64, 128, 8)",0.0426568,1.9108
matmul,"(256, 256, 256, 10)",triton,1,"(64, 128, 16)",0.0379506,2.1477
matmul,"(256, 256, 256, 10)",triton,1,"(64, 128, 32)",0.0444073,1.8354
matmul,"(256, 256, 256, 10)",triton,1,"(64, 128, 64)",0.0407927,1.9981
matmul,"(256, 256, 256, 10)",triton,1,"(64, 128, 128)",0.055478,1.4692
matmul,"(256, 256, 256, 10)",triton,1,"(128, 4, 4)",0.0819834,0.9942
matmul,"(256, 256, 256, 10)",triton,1,"(128, 4, 8)",0.0653898,1.2465
matmul,"(256, 256, 256, 10)",triton,1,"(128, 4, 16)",0.0616611,1.3218
matmul,"(256, 256, 256, 10)",triton,1,"(128, 4, 32)",0.0502721,1.6213
matmul,"(256, 256, 256, 10)",triton,1,"(128, 4, 64)",0.0521656,1.5625
matmul,"(256, 256, 256, 10)",triton,1,"(128, 4, 128)",0.0507796,1.6051
matmul,"(256, 256, 256, 10)",triton,1,"(128, 8, 4)",0.0479735,1.699
matmul,"(256, 256, 256, 10)",triton,1,"(128, 8, 8)",0.0470661,1.7317
matmul,"(256, 256, 256, 10)",triton,1,"(128, 8, 16)",0.0502997,1.6204
matmul,"(256, 256, 256, 10)",triton,1,"(128, 8, 32)",0.0612883,1.3299
matmul,"(256, 256, 256, 10)",triton,1,"(128, 8, 64)",0.0593517,1.3733
matmul,"(256, 256, 256, 10)",triton,1,"(128, 8, 128)",0.0568129,1.4346
matmul,"(256, 256, 256, 10)",triton,1,"(128, 16, 4)",0.0586726,1.3892
matmul,"(256, 256, 256, 10)",triton,1,"(128, 16, 8)",0.0414154,1.968
matmul,"(256, 256, 256, 10)",triton,1,"(128, 16, 16)",0.0464475,1.7548
matmul,"(256, 256, 256, 10)",triton,1,"(128, 16, 32)",0.0492418,1.6552
matmul,"(256, 256, 256, 10)",triton,1,"(128, 16, 64)",0.0511226,1.5943
matmul,"(256, 256, 256, 10)",triton,1,"(128, 16, 128)",0.0470877,1.731
matmul,"(256, 256, 256, 10)",triton,1,"(128, 32, 4)",0.0376346,2.1657
matmul,"(256, 256, 256, 10)",triton,1,"(128, 32, 8)",0.0354479,2.2993
matmul,"(256, 256, 256, 10)",triton,1,"(128, 32, 16)",0.0399248,2.0415
matmul,"(256, 256, 256, 10)",triton,1,"(128, 32, 32)",0.0472614,1.7246
matmul,"(256, 256, 256, 10)",triton,1,"(128, 32, 64)",0.0396539,2.0554
matmul,"(256, 256, 256, 10)",triton,1,"(128, 32, 128)",0.0481567,1.6925
matmul,"(256, 256, 256, 10)",triton,1,"(128, 64, 4)",0.043949,1.8546
matmul,"(256, 256, 256, 10)",triton,1,"(128, 64, 8)",0.0358763,2.2719
matmul,"(256, 256, 256, 10)",triton,1,"(128, 64, 16)",0.0429691,1.8969
matmul,"(256, 256, 256, 10)",triton,1,"(128, 64, 32)",0.040017,2.0368
matmul,"(256, 256, 256, 10)",triton,1,"(128, 64, 64)",0.0424511,1.92
matmul,"(256, 256, 256, 10)",triton,1,"(128, 64, 128)",0.0421833,1.9322
matmul,"(256, 256, 256, 10)",triton,1,"(128, 128, 4)",0.0427572,1.9063
matmul,"(256, 256, 256, 10)",triton,1,"(128, 128, 8)",0.0380845,2.1402
matmul,"(256, 256, 256, 10)",triton,1,"(128, 128, 16)",0.0344486,2.366
matmul,"(256, 256, 256, 10)",triton,1,"(128, 128, 32)",0.04093,1.9914
matmul,"(256, 256, 256, 10)",triton,1,"(128, 128, 64)",0.0354567,2.2988
matmul,"(256, 256, 256, 10)",triton,1,"(128, 128, 128)",0.0581511,1.4016
matmul,"(256, 256, 256, 10)",triton,8,"(4, 4, 4)",0.0430605,1.8928
matmul,"(256, 256, 256, 10)",triton,8,"(4, 4, 8)",0.0463779,1.7574
matmul,"(256, 256, 256, 10)",triton,8,"(4, 4, 16)",0.0442075,1.8437
matmul,"(256, 256, 256, 10)",triton,8,"(4, 4, 32)",0.0456531,1.7853
matmul,"(256, 256, 256, 10)",triton,8,"(4, 4, 64)",0.0358948,2.2707
matmul,"(256, 256, 256, 10)",triton,8,"(4, 4, 128)",0.0380791,2.1405
matmul,"(256, 256, 256, 10)",triton,8,"(4, 8, 4)",0.0292671,2.7849
matmul,"(256, 256, 256, 10)",triton,8,"(4, 8, 8)",0.0279894,2.9121
matmul,"(256, 256, 256, 10)",triton,8,"(4, 8, 16)",0.0291371,2.7973
matmul,"(256, 256, 256, 10)",triton,8,"(4, 8, 32)",0.0330276,2.4678
matmul,"(256, 256, 256, 10)",triton,8,"(4, 8, 64)",0.0391543,2.0817
matmul,"(256, 256, 256, 10)",triton,8,"(4, 8, 128)",0.0295263,2.7605
matmul,"(256, 256, 256, 10)",triton,8,"(4, 16, 4)",0.0404628,2.0144
matmul,"(256, 256, 256, 10)",triton,8,"(4, 16, 8)",0.031761,2.5662
matmul,"(256, 256, 256, 10)",triton,8,"(4, 16, 16)",0.0337753,2.4132
matmul,"(256, 256, 256, 10)",triton,8,"(4, 16, 32)",0.0386999,2.1061
matmul,"(256, 256, 256, 10)",triton,8,"(4, 16, 64)",0.0264898,3.0769
matmul,"(256, 256, 256, 10)",triton,8,"(4, 16, 128)",0.029017,2.8089
matmul,"(256, 256, 256, 10)",triton,8,"(4, 32, 4)",0.0342111,2.3825
matmul,"(256, 256, 256, 10)",triton,8,"(4, 32, 8)",0.028694,2.8405
matmul,"(256, 256, 256, 10)",triton,8,"(4, 32, 16)",0.0252993,3.2217
matmul,"(256, 256, 256, 10)",triton,8,"(4, 32, 32)",0.0303999,2.6811
matmul,"(256, 256, 256, 10)",triton,8,"(4, 32, 64)",0.0372927,2.1856
matmul,"(256, 256, 256, 10)",triton,8,"(4, 32, 128)",0.0290207,2.8086
matmul,"(256, 256, 256, 10)",triton,8,"(4, 64, 4)",0.0507292,1.6067
matmul,"(256, 256, 256, 10)",triton,8,"(4, 64, 8)",0.0451106,1.8068
matmul,"(256, 256, 256, 10)",triton,8,"(4, 64, 16)",0.0312353,2.6094
matmul,"(256, 256, 256, 10)",triton,8,"(4, 64, 32)",0.0567295,1.4368
matmul,"(256, 256, 256, 10)",triton,8,"(4, 64, 64)",0.0341357,2.3877
matmul,"(256, 256, 256, 10)",triton,8,"(4, 64, 128)",0.0362393,2.2491
matmul,"(256, 256, 256, 10)",triton,8,"(4, 128, 4)",0.0431183,1.8903
matmul,"(256, 256, 256, 10)",triton,8,"(4, 128, 8)",0.0433482,1.8803
matmul,"(256, 256, 256, 10)",triton,8,"(4, 128, 16)",0.0371332,2.195
matmul,"(256, 256, 256, 10)",triton,8,"(4, 128, 32)",0.0495671,1.6444
matmul,"(256, 256, 256, 10)",triton,8,"(4, 128, 64)",0.036186,2.2524
matmul,"(256, 256, 256, 10)",triton,8,"(4, 128, 128)",0.0391126,2.0839
matmul,"(256, 256, 256, 10)",triton,8,"(8, 4, 4)",0.034764,2.3446
matmul,"(256, 256, 256, 10)",triton,8,"(8, 4, 8)",0.0350225,2.3273
matmul,"(256, 256, 256, 10)",triton,8,"(8, 4, 16)",0.0403107,2.022
matmul,"(256, 256, 256, 10)",triton,8,"(8, 4, 32)",0.0326259,2.4982
matmul,"(256, 256, 256, 10)",triton,8,"(8, 4, 64)",0.029444,2.7682
matmul,"(256, 256, 256, 10)",triton,8,"(8, 4, 128)",0.033509,2.4324
matmul,"(256, 256, 256, 10)",triton,8,"(8, 8, 4)",0.0255411,3.1912
matmul,"(256, 256, 256, 10)",triton,8,"(8, 8, 8)",0.0270802,3.0098
matmul,"(256, 256, 256, 10)",triton,8,"(8, 8, 16)",0.0378112,2.1556
matmul,"(256, 256, 256, 10)",triton,8,"(8, 8, 32)",0.0295487,2.7584
matmul,"(256, 256, 256, 10)",triton,8,"(8, 8, 64)",0.0235755,3.4573
matmul,"(256, 256, 256, 10)",triton,8,"(8, 8, 128)",0.0259553,3.1403
matmul,"(256, 256, 256, 10)",triton,8,"(8, 16, 4)",0.0233415,3.4919
matmul,"(256, 256, 256, 10)",triton,8,"(8, 16, 8)",0.0239503,3.4032
matmul,"(256, 256, 256, 10)",triton,8,"(8, 16, 16)",0.021859,3.7287
matmul,"(256, 256, 256, 10)",triton,8,"(8, 16, 32)",0.0234002,3.4832
matmul,"(256, 256, 256, 10)",triton,8,"(8, 16, 64)",0.0335748,2.4276
matmul,"(256, 256, 256, 10)",triton,8,"(8, 16, 128)",0.0269549,3.0238
matmul,"(256, 256, 256, 10)",triton,8,"(8, 32, 4)",0.0200385,4.0675
matmul,"(256, 256, 256, 10)",triton,8,"(8, 32, 8)",0.023481,3.4712
matmul,"(256, 256, 256, 10)",triton,8,"(8, 32, 16)",0.0199852,4.0783
matmul,"(256, 256, 256, 10)",triton,8,"(8, 32, 32)",0.0254062,3.2081
matmul,"(256, 256, 256, 10)",triton,8,"(8, 32, 64)",0.0419663,1.9422
matmul,"(256, 256, 256, 10)",triton,8,"(8, 32, 128)",0.0306479,2.6595
matmul,"(256, 256, 256, 10)",triton,8,"(8, 64, 4)",0.0352712,2.3109
matmul,"(256, 256, 256, 10)",triton,8,"(8, 64, 8)",0.035453,2.299
matmul,"(256, 256, 256, 10)",triton,8,"(8, 64, 16)",0.0305394,2.6689
matmul,"(256, 256, 256, 10)",triton,8,"(8, 64, 32)",0.0368934,2.2092
matmul,"(256, 256, 256, 10)",triton,8,"(8, 64, 64)",0.0280691,2.9038
matmul,"(256, 256, 256, 10)",triton,8,"(8, 64, 128)",0.0288216,2.828
matmul,"(256, 256, 256, 10)",triton,8,"(8, 128, 4)",0.0451998,1.8033
matmul,"(256, 256, 256, 10)",triton,8,"(8, 128, 8)",0.0366169,2.2259
matmul,"(256, 256, 256, 10)",triton,8,"(8, 128, 16)",0.029643,2.7496
matmul,"(256, 256, 256, 10)",triton,8,"(8, 128, 32)",0.0493793,1.6506
matmul,"(256, 256, 256, 10)",triton,8,"(8, 128, 64)",0.0264215,3.0849
matmul,"(256, 256, 256, 10)",triton,8,"(8, 128, 128)",0.0356736,2.2848
matmul,"(256, 256, 256, 10)",triton,8,"(16, 4, 4)",0.0416529,1.9568
matmul,"(256, 256, 256, 10)",triton,8,"(16, 4, 8)",0.0335962,2.4261
matmul,"(256, 256, 256, 10)",triton,8,"(16, 4, 16)",0.0305699,2.6662
matmul,"(256, 256, 256, 10)",triton,8,"(16, 4, 32)",0.0367729,2.2165
matmul,"(256, 256, 256, 10)",triton,8,"(16, 4, 64)",0.0340491,2.3938
matmul,"(256, 256, 256, 10)",triton,8,"(16, 4, 128)",0.0248071,3.2856
matmul,"(256, 256, 256, 10)",triton,8,"(16, 8, 4)",0.018451,4.4175
matmul,"(256, 256, 256, 10)",triton,8,"(16, 8, 8)",0.029109,2.8
matmul,"(256, 256, 256, 10)",triton,8,"(16, 8, 16)",0.026649,3.0585
matmul,"(256, 256, 256, 10)",triton,8,"(16, 8, 32)",0.0212112,3.8426
matmul,"(256, 256, 256, 10)",triton,8,"(16, 8, 64)",0.0203579,4.0037
matmul,"(256, 256, 256, 10)",triton,8,"(16, 8, 128)",0.0209181,3.8965
matmul,"(256, 256, 256, 10)",triton,8,"(16, 16, 4)",0.0267149,3.051
matmul,"(256, 256, 256, 10)",triton,8,"(16, 16, 8)",0.0194874,4.1825
matmul,"(256, 256, 256, 10)",triton,8,"(16, 16, 16)",0.0167789,4.8577
matmul,"(256, 256, 256, 10)",triton,8,"(16, 16, 32)",0.0220613,3.6946
matmul,"(256, 256, 256, 10)",triton,8,"(16, 16, 64)",0.027396,2.9751
matmul,"(256, 256, 256, 10)",triton,8,"(16, 16, 128)",0.0235256,3.4646
matmul,"(256, 256, 256, 10)",triton,8,"(16, 32, 4)",0.0172724,4.7189
matmul,"(256, 256, 256, 10)",triton,8,"(16, 32, 8)",0.0215473,3.7827
matmul,"(256, 256, 256, 10)",triton,8,"(16, 32, 16)",0.0170769,4.7729
matmul,"(256, 256, 256, 10)",triton,8,"(16, 32, 32)",0.021204,3.8439
matmul,"(256, 256, 256, 10)",triton,8,"(16, 32, 64)",0.0190966,4.2681
matmul,"(256, 256, 256, 10)",triton,8,"(16, 32, 128)",0.0204888,3.9781
matmul,"(256, 256, 256, 10)",triton,8,"(16, 64, 4)",0.0317735,2.5652
matmul,"(256, 256, 256, 10)",triton,8,"(16, 64, 8)",0.0290275,2.8079
matmul,"(256, 256, 256, 10)",triton,8,"(16, 64, 16)",0.0289462,2.8158
matmul,"(256, 256, 256, 10)",triton,8,"(16, 64, 32)",0.0370066,2.2025
matmul,"(256, 256, 256, 10)",triton,8,"(16, 64, 64)",0.0259303,3.1433
matmul,"(256, 256, 256, 10)",triton,8,"(16, 64, 128)",0.0488064,1.67
matmul,"(256, 256, 256, 10)",triton,8,"(16, 128, 4)",0.0448567,1.817
matmul,"(256, 256, 256, 10)",triton,8,"(16, 128, 8)",0.0263196,3.0968
matmul,"(256, 256, 256, 10)",triton,8,"(16, 128, 16)",0.0197217,4.1328
matmul,"(256, 256, 256, 10)",triton,8,"(16, 128, 32)",0.0546525,1.4914
matmul,"(256, 256, 256, 10)",triton,8,"(16, 128, 64)",0.032591,2.5009
matmul,"(256, 256, 256, 10)",triton,8,"(16, 128, 128)",0.0445048,1.8314
matmul,"(256, 256, 256, 10)",triton,8,"(32, 4, 4)",0.0365365,2.2308
matmul,"(256, 256, 256, 10)",triton,8,"(32, 4, 8)",0.0310737,2.623
matmul,"(256, 256, 256, 10)",triton,8,"(32, 4, 16)",0.0510214,1.5975
matmul,"(256, 256, 256, 10)",triton,8,"(32, 4, 32)",0.0313026,2.6038
matmul,"(256, 256, 256, 10)",triton,8,"(32, 4, 64)",0.0239628,3.4014
matmul,"(256, 256, 256, 10)",triton,8,"(32, 4, 128)",0.0234808,3.4712
matmul,"(256, 256, 256, 10)",triton,8,"(32, 8, 4)",0.0196535,4.1472
matmul,"(256, 256, 256, 10)",triton,8,"(32, 8, 8)",0.0395141,2.0627
matmul,"(256, 256, 256, 10)",triton,8,"(32, 8, 16)",0.020125,4.05
matmul,"(256, 256, 256, 10)",triton,8,"(32, 8, 32)",0.0209841,3.8842
matmul,"(256, 256, 256, 10)",triton,8,"(32, 8, 64)",0.0267041,3.0522
matmul,"(256, 256, 256, 10)",triton,8,"(32, 8, 128)",0.0196563,4.1466
matmul,"(256, 256, 256, 10)",triton,8,"(32, 16, 4)",0.0242994,3.3543
